"","vbgem15","layer","lon.GK3","lat.GK3","lon.WGS84","lat.WGS84","AGS","RS","GEN","NUTS","digit6","gem15","gem15rs","name15","vbgnam15","raumt2010besiedlung","raumt2010lage","fl15_sum","z_bev15","popDens15","Road14","Road15","Road16","Road984"
"238827",9777953,514483,4363350,2760050,10.5666783918989,47.9525795437115,"09777114","097775753114","Baisweil","DE27B","5",9777114,97775753114,"Baisweil","Eggenthal (VGem)","rural","peripher",76.64,4163,54.3188935281837,0,0,0,0
"238511",9777949,514484,4364350,2760050,10.5800587459832,47.9525097465624,"09777158","097775749158","Pforzen","DE27B","5",9777158,97775749158,"Pforzen","Pforzen (VGem)","suburban","peripher",49.58,5002,100.887454618798,1854.6613401463,0,0,0
"238514",9777949,514485,4365350,2760050,10.5934390663509,47.9524383206383,"09777158","097775749158","Pforzen","DE27B","5",9777158,97775749158,"Pforzen","Pforzen (VGem)","suburban","peripher",49.58,5002,100.887454618798,1931.14188502152,0,0,0
"238512",9777949,514486,4366350,2760050,10.6068193522243,47.952365265946,"09777158","097775749158","Pforzen","DE27B","5",9777158,97775749158,"Pforzen","Pforzen (VGem)","suburban","peripher",49.58,5002,100.887454618798,465.285631560557,1725.10979471863,0,0
"239294",9778116,514487,4367350,2760050,10.6201996028259,47.9522905824924,"09778116","097780116116","Bad Wörishofen","DE27C","0",9778116,97780116116,"Bad Wörishofen, Stadt","Bad Wörishofen, Stadt","suburban","zentral",57.79,15446,267.278075791659,0,1731.49161543605,0,0
"238517",9777949,514488,4368350,2760050,10.6335798173783,47.9522142702843,"09777164","097775749164","Rieden","DE27B","5",9777164,97775749164,"Rieden","Pforzen (VGem)","rural","peripher",49.58,5002,100.887454618798,0,0,0,0
"238515",9777949,514489,4369350,2760050,10.6469599951039,47.9521363293289,"09777164","097775749164","Rieden","DE27B","5",9777164,97775749164,"Rieden","Pforzen (VGem)","rural","peripher",49.58,5002,100.887454618798,0,0,0,0
"238520",9777949,514490,4370350,2760050,10.6603401352253,47.9520567596336,"09777164","097775749164","Rieden","DE27B","5",9777164,97775749164,"Rieden","Pforzen (VGem)","rural","peripher",49.58,5002,100.887454618798,87.5968825769862,0,0,0
"237946",9777130,514491,4371350,2760050,10.6737202369649,47.9519755612058,"09777130","097770130130","Germaringen","DE27B","0",9777130,97770130130,"Germaringen","Germaringen","suburban","peripher",22.88,3801,166.127622377622,1968.9210250354,0,0,0
"237943",9777130,514492,4372350,2760050,10.6871002995455,47.9518927340531,"09777130","097770130130","Germaringen","DE27B","0",9777130,97770130130,"Germaringen","Germaringen","suburban","peripher",22.88,3801,166.127622377622,1378.28788231094,0,0,0
"238608",9777951,514493,4373350,2760050,10.7004803221894,47.9518082781833,"09777155","097775751155","Oberostendorf","DE27B","5",9777155,97775751155,"Oberostendorf","Westendorf (VGem)","rural","peripher",85.7,7342,85.6709451575262,0,0,0,0
"238616",9777951,514494,4374350,2760050,10.7138603041194,47.9517221936043,"09777155","097775751155","Oberostendorf","DE27B","5",9777155,97775751155,"Oberostendorf","Westendorf (VGem)","rural","peripher",85.7,7342,85.6709451575262,0,0,0,0
"238626",9777951,514495,4375350,2760050,10.7272402445581,47.9516344803241,"09777155","097775751155","Oberostendorf","DE27B","5",9777155,97775751155,"Oberostendorf","Westendorf (VGem)","rural","peripher",85.7,7342,85.6709451575262,0,1476.97915191609,0,0
"238607",9777951,514496,4376350,2760050,10.740620142728,47.9515451383509,"09777155","097775751155","Oberostendorf","DE27B","5",9777155,97775751155,"Oberostendorf","Westendorf (VGem)","rural","peripher",85.7,7342,85.6709451575262,0,2601.91680299003,0,0
"238632",9777951,514497,4377350,2760050,10.7539999978518,47.9514541676932,"09777155","097775751155","Oberostendorf","DE27B","5",9777155,97775751155,"Oberostendorf","Westendorf (VGem)","rural","peripher",85.7,7342,85.6709451575262,0,1886.49439791233,0,0
"238597",9777951,514498,4378350,2760050,10.7673798091523,47.9513615683594,"09777155","097775751155","Oberostendorf","DE27B","5",9777155,97775751155,"Oberostendorf","Westendorf (VGem)","rural","peripher",85.7,7342,85.6709451575262,0,2040.48159910864,0,0
"238625",9777951,514499,4379350,2760050,10.7807595758521,47.9512673403582,"09777155","097775751155","Oberostendorf","DE27B","5",9777155,97775751155,"Oberostendorf","Westendorf (VGem)","rural","peripher",85.7,7342,85.6709451575262,0,1711.74835146907,0,0
"238629",9777951,514500,4380350,2760050,10.7941392971738,47.9511714836985,"09777155","097775751155","Oberostendorf","DE27B","5",9777155,97775751155,"Oberostendorf","Westendorf (VGem)","rural","peripher",85.7,7342,85.6709451575262,0,466.681280734431,0,0
"183750",9181938,514501,4381350,2760050,10.8075189723403,47.9510739983892,"09181121","091815138121","Fuchstal","DE21E","5",9181121,91815138121,"Fuchstal","Fuchstal (VGem)","rural","peripher",52.54,5179,98.57251617815,0,0,0,0
"183746",9181938,514502,4382350,2760050,10.8208986005744,47.9509748844394,"09181121","091815138121","Fuchstal","DE21E","5",9181121,91815138121,"Fuchstal","Fuchstal (VGem)","rural","peripher",52.54,5179,98.57251617815,0,1372.02788421182,0,0
"183745",9181938,514503,4383350,2760050,10.8342781810987,47.9508741418585,"09181121","091815138121","Fuchstal","DE21E","5",9181121,91815138121,"Fuchstal","Fuchstal (VGem)","rural","peripher",52.54,5179,98.57251617815,0,1926.61749616676,0,0
"183721",9181938,514504,4384350,2760050,10.8476577131361,47.9507717706558,"09181121","091815138121","Fuchstal","DE21E","5",9181121,91815138121,"Fuchstal","Fuchstal (VGem)","rural","peripher",52.54,5179,98.57251617815,0,1960.38065971389,0,0
"183739",9181938,514505,4385350,2760050,10.8610371959094,47.9506677708411,"09181121","091815138121","Fuchstal","DE21E","5",9181121,91815138121,"Fuchstal","Fuchstal (VGem)","rural","peripher",52.54,5179,98.57251617815,1994.83698521097,1065.64702525367,0,0
"183753",9181938,514506,4386350,2760050,10.8744166286415,47.9505621424239,"09181121","091815138121","Fuchstal","DE21E","5",9181121,91815138121,"Fuchstal","Fuchstal (VGem)","rural","peripher",52.54,5179,98.57251617815,1248.93834550027,0,0,0
"183940",9181942,514507,4387350,2760050,10.8877960105552,47.9504548854142,"09181133","091815142133","Vilgertshofen","DE21E","5",9181133,91815142133,"Vilgertshofen","Reichling (VGem)","rural","peripher",102.55,9001,87.7718186250609,0,0,0,0
"183979",9181942,514508,4388350,2760050,10.9011753408734,47.950345999822,"09181133","091815142133","Vilgertshofen","DE21E","5",9181133,91815142133,"Vilgertshofen","Reichling (VGem)","rural","peripher",102.55,9001,87.7718186250609,0,0,0,0
"183999",9181942,514509,4389350,2760050,10.9145546188191,47.9502354856576,"09181133","091815142133","Vilgertshofen","DE21E","5",9181133,91815142133,"Vilgertshofen","Reichling (VGem)","rural","peripher",102.55,9001,87.7718186250609,0,0,0,0
"183986",9181942,514510,4390350,2760050,10.9279338436151,47.9501233429313,"09181133","091815142133","Vilgertshofen","DE21E","5",9181133,91815142133,"Vilgertshofen","Reichling (VGem)","rural","peripher",102.55,9001,87.7718186250609,0,0,0,0
"183972",9181942,514511,4391350,2760050,10.9413130144845,47.9500095716535,"09181133","091815142133","Vilgertshofen","DE21E","5",9181133,91815142133,"Vilgertshofen","Reichling (VGem)","rural","peripher",102.55,9001,87.7718186250609,0,1943.33336068631,0,0
"183992",9181942,514512,4392350,2760050,10.9546921306503,47.949894171835,"09181133","091815142133","Vilgertshofen","DE21E","5",9181133,91815142133,"Vilgertshofen","Reichling (VGem)","rural","peripher",102.55,9001,87.7718186250609,0,2072.07593945595,0,0
"183907",9181942,514513,4393350,2760050,10.9680711913354,47.9497771434866,"09181133","091815142133","Vilgertshofen","DE21E","5",9181133,91815142133,"Vilgertshofen","Reichling (VGem)","rural","peripher",102.55,9001,87.7718186250609,0,0,0,0
"183909",9181942,514514,4394350,2760050,10.9814501957629,47.9496584866191,"09181135","091815142135","Reichling","DE21E","5",9181135,91815142135,"Reichling","Reichling (VGem)","rural","peripher",102.55,9001,87.7718186250609,0,0,0,0
"183395",9181114,514515,4395350,2760050,10.9948291431559,47.9495382012438,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,0,0,0
"183393",9181114,514516,4396350,2760050,11.0082080327374,47.9494162873719,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,0,0,0
"183386",9181114,514517,4397350,2760050,11.0215868637306,47.9492927450148,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,0,0,0
"183414",9181114,514518,4398350,2760050,11.0349656353587,47.949167574184,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,504.865796530907,0,0
"183435",9181114,514519,4399350,2760050,11.0483443468448,47.9490407748914,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,1657.15461572132,0,0
"183433",9181114,514520,4400350,2760050,11.0617229974121,47.9489123471487,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,1937.96425109597,0,0
"183443",9181114,514521,4401350,2760050,11.0751015862839,47.948782290968,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,3130.55190642712,0,0
"183427",9181114,514522,4402350,2760050,11.0884801126834,47.9486506063615,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,3360.82593035139,0,0
"183467",9181114,514523,4403350,2760050,11.1018585758339,47.9485172933415,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,3658.57857452032,0,0
"183464",9181114,514524,4404350,2760050,11.1152369749588,47.9483823519205,"09181114","091810114114","Dießen am Ammersee","DE21E","0",9181114,91810114114,"Dießen am Ammersee, Markt","Dießen am Ammersee, Markt","suburban","zentral",82.65,10326,124.936479128857,0,1152.08057486819,0,0
"355666",NA,514525,4405350,2760050,11.1286153092813,47.9482457821111,"09181451","091819451451","Ammersee","DE21E","9",NA,NA,NA,NA,"rural","sehr peripher",NA,NA,NA,0,0,0,0
"355667",NA,514526,4406350,2760050,11.1419935780249,47.9481075839261,"09181451","091819451451","Ammersee","DE21E","9",NA,NA,NA,NA,"rural","sehr peripher",NA,NA,NA,0,1359.82014237041,0,0
"191183",9190138,514527,4407350,2760050,11.155371780413,47.9479677573784,"09190138","091900138138","Pähl","DE21N","0",9190138,91900138138,"Pähl","Pähl","rural","zentral",32.22,2374,73.6809435133458,0,1935.11444051005,0,0
"191187",9190138,514528,4408350,2760050,11.1687499156691,47.9478263024812,"09190138","091900138138","Pähl","DE21N","0",9190138,91900138138,"Pähl","Pähl","rural","zentral",32.22,2374,73.6809435133458,0,0,0,0
"191192",9190138,514529,4409350,2760050,11.1821279830165,47.9476832192478,"09190138","091900138138","Pähl","DE21N","0",9190138,91900138138,"Pähl","Pähl","rural","zentral",32.22,2374,73.6809435133458,0,0,0,0
"189349",9188117,514530,4410350,2760050,11.1955059816788,47.9475385076913,"09188117","091880117117","Andechs","DE21L","0",9188117,91880117117,"Andechs","Andechs","rural","zentral",40.44,3527,87.215628090999,0,0,0,0
"189316",9188117,514531,4411350,2760050,11.2088839108796,47.9473921678256,"09188117","091880117117","Andechs","DE21L","0",9188117,91880117117,"Andechs","Andechs","rural","zentral",40.44,3527,87.215628090999,0,944.329052112572,0,0
"189314",9188117,514532,4412350,2760050,11.2222617698423,47.9472441996641,"09188117","091880117117","Andechs","DE21L","0",9188117,91880117117,"Andechs","Andechs","rural","zentral",40.44,3527,87.215628090999,0,2093.57826951851,0,0
"189324",9188117,514533,4413350,2760050,11.2356395577907,47.9470946032209,"09188117","091880117117","Andechs","DE21L","0",9188117,91880117117,"Andechs","Andechs","rural","zentral",40.44,3527,87.215628090999,0,2114.74781317387,0,0
"189656",9188141,514534,4414350,2760050,11.2490172739484,47.9469433785098,"09188141","091880141141","Tutzing","DE21L","0",9188141,91880141141,"Tutzing","Tutzing","suburban","zentral",35.65,9893,277.50350631136,435.607339681548,2063.23786249505,0,0
"189650",9188141,514535,4415350,2760050,11.262394917539,47.9467905255451,"09188141","091880141141","Tutzing","DE21L","0",9188141,91880141141,"Tutzing","Tutzing","suburban","zentral",35.65,9893,277.50350631136,2085.77553376893,1040.03616241725,0,0
"189641",9188141,514536,4416350,2760050,11.2757724877862,47.9466360443411,"09188141","091880141141","Tutzing","DE21L","0",9188141,91880141141,"Tutzing","Tutzing","suburban","zentral",35.65,9893,277.50350631136,729.022916410605,0,0,0
"189359",9188118,514537,4417350,2760050,11.2891499839137,47.9464799349122,"09188118","091880118118","Feldafing","DE21L","0",9188118,91880118118,"Feldafing","Feldafing","urban","zentral",9.15,4333,473.551912568306,0,1371.64520859359,0,0
"189355",9188118,514538,4418350,2760050,11.3025274051454,47.946322197273,"09188118","091880118118","Feldafing","DE21L","0",9188118,91880118118,"Feldafing","Feldafing","urban","zentral",9.15,4333,473.551912568306,0,2138.16840559783,0,0
"354587",NA,514539,4419350,2760050,11.3159047507051,47.9461628314383,"09188451","091889451451","Starnberger See","DE21L","9",NA,NA,NA,NA,"rural","sehr peripher",NA,NA,NA,0,0,0,0
"354588",NA,514540,4420350,2760050,11.3292820198165,47.9460018374231,"09188451","091889451451","Starnberger See","DE21L","9",NA,NA,NA,NA,"rural","sehr peripher",NA,NA,NA,0,0,0,0
"189291",9188113,514541,4421350,2760050,11.3426592117036,47.9458392152424,"09188113","091880113113","Berg","DE21L","0",9188113,91880113113,"Berg","Berg","suburban","sehr zentral",36.62,8264,225.669033315128,0,1808.8303129457,0,0
"189280",9188113,514542,4422350,2760050,11.3560363255902,47.9456749649114,"09188113","091880113113","Berg","DE21L","0",9188113,91880113113,"Berg","Berg","suburban","sehr zentral",36.62,8264,225.669033315128,0,1617.11300613986,0,0
"189284",9188113,514543,4423350,2760050,11.3694133607004,47.9455090864454,"09188113","091880113113","Berg","DE21L","0",9188113,91880113113,"Berg","Berg","suburban","sehr zentral",36.62,8264,225.669033315128,0,0,0,0
"189293",9188113,514544,4424350,2760050,11.3827903162581,47.9453415798602,"09188113","091880113113","Berg","DE21L","0",9188113,91880113113,"Berg","Berg","suburban","sehr zentral",36.62,8264,225.669033315128,0,0,0,0
"189281",9188113,514545,4425350,2760050,11.3961671914873,47.9451724451712,"09188113","091880113113","Berg","DE21L","0",9188113,91880113113,"Berg","Berg","suburban","sehr zentral",36.62,8264,225.669033315128,0,0,1034.8832950172,0
"177284",9173130,514546,4426350,2760050,11.4095439856121,47.9450016823943,"09173130","091730130130","Icking","DE216","0",9173130,91730130130,"Icking","Icking","urban","zentral",16.99,3780,222.48381400824,0,0,1982.03038233402,0
"177283",9173130,514547,4427350,2760050,11.4229206978566,47.9448292915456,"09173130","091730130130","Icking","DE216","0",9173130,91730130130,"Icking","Icking","urban","zentral",16.99,3780,222.48381400824,1885.97718933065,0,194.644682338578,0
"177280",9173130,514548,4428350,2760050,11.436297327445,47.9446552726412,"09173130","091730130130","Icking","DE216","0",9173130,91730130130,"Icking","Icking","urban","zentral",16.99,3780,222.48381400824,1788.2364787605,0,0,0
"177094",9173120,514549,4429350,2760050,11.4496738736013,47.9444796256972,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,0,0,0
"177152",9173120,514550,4430350,2760050,11.4630503355499,47.9443023507303,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,0,0,0
"177135",9173120,514551,4431350,2760050,11.4764267125149,47.944123447757,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,0,0,0
"177104",9173120,514552,4432350,2760050,11.4898030037207,47.943942916794,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,1825.87051773683,0,0
"177111",9173120,514553,4433350,2760050,11.5031792083916,47.9437607578582,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,1990.3526191923,0,0
"177124",9173120,514554,4434350,2760050,11.516555325752,47.9435769709666,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,0,0,0
"177089",9173120,514555,4435350,2760050,11.5299313550263,47.9433915561366,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,0,0,0
"177106",9173120,514556,4436350,2760050,11.5433072954388,47.9432045133853,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,0,0,0
"177127",9173120,514557,4437350,2760050,11.5566831462143,47.9430158427304,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,911.402413404409,0,0
"177141",9173120,514558,4438350,2760050,11.5700589065771,47.9428255441895,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,3964.62127078749,0,0
"177093",9173120,514559,4439350,2760050,11.5834345757518,47.9426336177804,"09173120","091730120120","Egling","DE216","0",9173120,91730120120,"Egling","Egling","rural","zentral",74.05,5456,73.6799459824443,0,2952.97804445257,0,0
"186190",9184141,514560,4440350,2760050,11.5968101529632,47.942440063521,"09184141","091840141141","Sauerlach","DE21H","0",9184141,91840141141,"Sauerlach","Sauerlach","rural","sehr zentral",56.94,7705,135.317878468563,0,0,0,0
"186234",9184141,514561,4441350,2760050,11.6101856374357,47.9422448814295,"09184141","091840141141","Sauerlach","DE21H","0",9184141,91840141141,"Sauerlach","Sauerlach","rural","sehr zentral",56.94,7705,135.317878468563,0,0,0,0
"186233",9184141,514562,4442350,2760050,11.6235610283942,47.9420480715241,"09184141","091840141141","Sauerlach","DE21H","0",9184141,91840141141,"Sauerlach","Sauerlach","rural","sehr zentral",56.94,7705,135.317878468563,0,0,0,0
"186219",9184141,514563,4443350,2760050,11.6369363250634,47.9418496338233,"09184141","091840141141","Sauerlach","DE21H","0",9184141,91840141141,"Sauerlach","Sauerlach","rural","sehr zentral",56.94,7705,135.317878468563,0,0,0,0
"186229",9184141,514564,4444350,2760050,11.6503115266681,47.9416495683456,"09184141","091840141141","Sauerlach","DE21H","0",9184141,91840141141,"Sauerlach","Sauerlach","rural","sehr zentral",56.94,7705,135.317878468563,0,1982.99130774971,0,0
"186230",9184141,514565,4445350,2760050,11.6636866324332,47.9414478751097,"09184141","091840141141","Sauerlach","DE21H","0",9184141,91840141141,"Sauerlach","Sauerlach","rural","sehr zentral",56.94,7705,135.317878468563,0,875.291093090692,0,0
"186235",9184141,514566,4446350,2760050,11.6770616415834,47.9412445541345,"09184141","091840141141","Sauerlach","DE21H","0",9184141,91840141141,"Sauerlach","Sauerlach","rural","sehr zentral",56.94,7705,135.317878468563,0,0,0,0
"186215",9184141,514567,4447350,2760050,11.6904365533438,47.9410396054391,"09184141","091840141141","Sauerlach","DE21H","0",9184141,91840141141,"Sauerlach","Sauerlach","rural","sehr zentral",56.94,7705,135.317878468563,0,0,1217.72964828619,0.930094634144444
